id,code,name,type,codelist_id
A21s,A21_452,事業所数　第3次　サービス業,整数型,NA
A21s,A21_453,事業所数　第3次　公務,整数型,NA
A21s,A21_454,事業所数　第3次　小計,整数型,NA
A21s,A21_455,事業所数　分類不能　,整数型,NA
A21s,A21_456,従業者数　総数　,整数型,NA
A21s,A21_457,従業者数　第1次　農業,整数型,NA
A21s,A21_458,従業者数　第1次　林業,整数型,NA
A21s,A21_459,従業者数　第1次　漁業,整数型,NA
A21s,A21_460,従業者数　第1次　小計,整数型,NA
A21s,A21_461,従業者数　第2次　鉱業,整数型,NA
A21s,A21_462,従業者数　第2次　建設業,整数型,NA
A21s,A21_463,従業者数　第2次　製造業,整数型,NA
A21s,A21_464,従業者数　第2次　小計,整数型,NA
A21s,A21_465,従業者数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A21s,A21_466,従業者数　第3次　運輸・通信業,整数型,NA
A21s,A21_467,従業者数　第3次　卸売・小売業・飲食業,整数型,NA
A21s,A21_468,従業者数　第3次　金融・保険業,整数型,NA
A21s,A21_469,従業者数　第3次　不動産業,整数型,NA
A21s,A21_470,従業者数　第3次　サービス業,整数型,NA
A21s,A21_471,従業者数　第3次　公務,整数型,NA
A21s,A21_472,従業者数　第3次　小計,整数型,NA
A21s,A21_473,従業者数　分類不能　,整数型,NA
A21s,A21_474,農林業　総面積　,整数型,NA
A21s,A21_475,農林業　農振面積　,整数型,NA
A21s,A21_476,農林業　耕地面積　総数,整数型,NA
A21s,A21_477,農林業　耕地面積　田,整数型,NA
A21s,A21_478,農林業　耕地面積　畑,整数型,NA
A21s,A21_479,農林業　耕地面積　樹園地,整数型,NA
A21s,A21_480,農林業　耕地面積　牧草地,整数型,NA
A21s,A21_481,農林業　耕地化率　,実数型,NA
A21s,A21_482,農林業　家畜飼育数　乳用牛,整数型,NA
A21s,A21_483,農林業　家畜飼育数　肉用牛,整数型,NA
A21s,A21_484,農林業　家畜飼育数　豚,整数型,NA
A21s,A21_485,農林業　家畜飼育数　鶏,整数型,NA
A21s,A21_486,農林業　農道延長　,実数型,NA
A21s,A21_487,農林業　林道延長　,実数型,NA
A21s,A21_488,農林業　林道延長　内国有林道,実数型,NA
A21s,A21_489,農林業　森林面積　総数　,整数型,NA
A21s,A21_490,農林業　森林面積　総数　うち人工林,整数型,NA
A21s,A21_491,農林業　森林面積　国有林　,整数型,NA
A21s,A21_492,農林業　森林面積　国有林　うち人工林,整数型,NA
A21s,A21_493,農林業　森林面積　民有林　,整数型,NA
A21s,A21_494,農林業　森林面積　民有林　うち人工林,整数型,NA
A21s,A21_495,農林業　森林蓄積量　,整数型,NA
A21s,A21_496,農林業　備考　,文字列型,NA
A21s,A21_497,水産業現況_港湾　水揚高　属人水揚　計(水揚トン数),実数型,NA
A21s,A21_498,水産業現況_港湾　水揚高　属人水揚　計(水揚金額),実数型,NA
A21s,A21_499,水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚トン数),実数型,NA
A21s,A21_500,水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚金額),実数型,NA
A21s,A21_501,水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚トン数),実数型,NA
A21s,A21_502,水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚金額),実数型,NA
A21s,A21_503,水産業現況_港湾　水揚高　属地水揚　計(水揚トン数),実数型,NA
A21s,A21_504,水産業現況_港湾　水揚高　属地水揚　計(水揚金額),実数型,NA
A21s,A21_505,水産業現況_港湾　水揚高　属地水揚　海面漁業(水揚トン数),実数型,NA
A21s,A21_506,水産業現況_港湾　水揚高　属地水揚　海面漁業(水揚金額),実数型,NA
A21s,A21_507,水産業現況_港湾　水揚高　属地水揚　海面養殖業(水揚トン数),実数型,NA
A21s,A21_508,水産業現況_港湾　水揚高　属地水揚　海面養殖業(水揚金額),実数型,NA
A21s,A21_509,水産業現況_漁港　水揚高　属人水揚　計(水揚トン数),実数型,NA
A21s,A21_510,水産業現況_漁港　水揚高　属人水揚　計(水揚金額),実数型,NA
A21s,A21_511,水産業現況_漁港　水揚高　属人水揚　海面漁業(水揚トン数),実数型,NA
A21s,A21_512,水産業現況_漁港　水揚高　属人水揚　海面漁業(水揚金額),実数型,NA
A21s,A21_513,水産業現況_漁港　水揚高　属人水揚　海面養殖業(水揚トン数),実数型,NA
A21s,A21_514,水産業現況_漁港　水揚高　属人水揚　海面養殖業(水揚金額),実数型,NA
A21s,A21_515,水産業現況_漁港　水揚高　属地水揚　計(水揚トン数),実数型,NA
A21s,A21_516,水産業現況_漁港　水揚高　属地水揚　計(水揚金額),実数型,NA
A21s,A21_517,水産業現況_漁港　水揚高　属地水揚　海面漁業(水揚トン数),実数型,NA
A21s,A21_518,水産業現況_漁港　水揚高　属地水揚　海面漁業(水揚金額),実数型,NA
A21s,A21_519,水産業現況_漁港　水揚高　属地水揚　海面養殖業(水揚トン数),実数型,NA
A21s,A21_520,水産業現況_漁港　水揚高　属地水揚　海面養殖業(水揚金額),実数型,NA
A21s,A21_521,経営体　農家戸数　総数　　,整数型,NA
A21s,A21_522,経営体　農家戸数　販売農業　専業　,整数型,NA
A21s,A21_523,経営体　農家戸数　販売農業　兼業　1種,整数型,NA
A21s,A21_524,経営体　農家戸数　販売農業　兼業　2種,整数型,NA
A21s,A21_525,経営体　農家戸数　自給的農家　　,整数型,NA
A21s,A21_526,経営体　漁家戸数　総数　　,整数型,NA
A21s,A21_527,経営体　漁家戸数　専業　　,整数型,NA
A21s,A21_528,経営体　漁家戸数　兼業　1種　,整数型,NA
A21s,A21_529,経営体　漁家戸数　兼業　2種　,整数型,NA
A21s,A21_530,経営体　林家戸数　総数　　,整数型,NA
A21s,A21_531,経営体　林家戸数　農家林家　　,整数型,NA
A21s,A21_532,経営体　林家戸数　非農家林家　　,整数型,NA
A21s,A21_533,経営体　組合数　農業協同組合　組合数（本部）,整数型,NA
A21s,A21_534,経営体　組合数　農業協同組合　組合数（支部・支所）,整数型,NA
A21s,A21_535,経営体　組合数　農業協同組合　組合員数,整数型,NA
A21s,A21_536,経営体　組合数　漁業協同組合　組合数（本部）,整数型,NA
A21s,A21_537,経営体　組合数　漁業協同組合　組合数（支部・支所）,整数型,NA
A21s,A21_538,経営体　組合数　漁業協同組合　組合員数,整数型,NA
A21s,A21_539,経営体　組合数　森林組合　組合数（本部）,整数型,NA
A21s,A21_540,経営体　組合数　森林組合　組合数（支部・支所）,整数型,NA
A21s,A21_541,経営体　組合数　森林組合　組合員数,整数型,NA
A21s,A21_542,生産額　農業　耕種　米,実数型,NA
A21s,A21_543,生産額　農業　耕種　麦,実数型,NA
A21s,A21_544,生産額　農業　耕種　いも,実数型,NA
A21s,A21_545,生産額　農業　耕種　豆･雑穀,実数型,NA
A21s,A21_546,生産額　農業　耕種　野菜,実数型,NA
A21s,A21_547,生産額　農業　耕種　果実,実数型,NA
A21s,A21_548,生産額　農業　耕種　花卉,実数型,NA
A21s,A21_549,生産額　農業　耕種　工芸作物,実数型,NA
A21s,A21_550,生産額　農業　耕種　その他,実数型,NA
A21s,A21_551,生産額　農業　耕種　小計,実数型,NA
A21s,A21_552,生産額　農業　養蚕　,実数型,NA
A21s,A21_553,生産額　農業　畜産　牛肉,実数型,NA
A21s,A21_554,生産額　農業　畜産　豚肉,実数型,NA
A21s,A21_555,生産額　農業　畜産　牛乳,実数型,NA
A21s,A21_556,生産額　農業　畜産　鶏卵,実数型,NA
A21s,A21_557,生産額　農業　畜産　その他,実数型,NA
A21s,A21_558,生産額　農業　畜産　小計,実数型,NA
A21s,A21_559,生産額　農業　合計　,実数型,NA
A21s,A21_560,生産額　林業　木材　用材,実数型,NA
A21s,A21_561,生産額　林業　木材　薪炭材,実数型,NA
A21s,A21_562,生産額　林業　木炭　,実数型,NA
A21s,A21_563,生産額　林業　しいたけ　,実数型,NA
A21s,A21_564,生産額　林業　その他　,実数型,NA
A21s,A21_565,生産額　林業　合計　,実数型,NA
A21s,A21_566,生産額　水産業　魚類　,実数型,NA
A21s,A21_567,生産額　水産業　貝類　,実数型,NA
A21s,A21_568,生産額　水産業　水産動物　,実数型,NA
A21s,A21_569,生産額　水産業　海草類　,実数型,NA
A21s,A21_570,生産額　水産業　その他　,実数型,NA
A21s,A21_571,生産額　水産業　合計　,実数型,NA
A21s,A21_572,生産額　農林水産業総計　　,実数型,NA
A21s,A21_573,生産額　備考　　,文字列型,NA
A21s,A21_574,観光客数　春　,実数型,NA
A21s,A21_575,観光客数　夏　,実数型,NA
A21s,A21_576,観光客数　秋　,実数型,NA
A21s,A21_577,観光客数　冬　,実数型,NA
A21s,A21_578,観光客数　計　,実数型,NA
A21s,A21_579,宿泊能力(最盛期)　旅館・ホテル　数,整数型,NA
A21s,A21_580,宿泊能力(最盛期)　旅館・ホテル　収容能力,整数型,NA
A21s,A21_581,宿泊能力(最盛期)　民宿　数,整数型,NA
A21s,A21_582,宿泊能力(最盛期)　民宿　収容能力,整数型,NA
A21s,A21_583,宿泊能力　年間宿泊者数　　,実数型,NA
A21s,A21_584,自然公園面積　国立公園　,実数型,NA
A21s,A21_585,自然公園面積　国定公園　,実数型,NA
A21s,A21_586,自然公園面積　県立公園　,実数型,NA
A21s,A21_587,観光客数・宿泊能力・自然公園　備考　　,文字列型,NA
A21s,A21_588,港湾・航路現況_港湾　港湾利用状況　入港船舶　隻数,実数型,NA
A21s,A21_589,港湾・航路現況_港湾　総屯数,実数型,NA
A21s,A21_590,港湾・航路現況_港湾　乗降人員　,実数型,NA
A21s,A21_591,港湾・航路現況_港湾　海上出入貨物　出,実数型,NA
A21s,A21_592,港湾・航路現況_港湾　海上出入貨物　入,実数型,NA
A21s,A21_593,港湾・航路現況_港湾　海上出入貨物　計,実数型,NA
A21s,A21_594,港湾・航路現況_漁港　港湾利用状況　入港船舶　隻数,実数型,NA
A21s,A21_595,港湾・航路現況_漁港　総屯数,実数型,NA
A21s,A21_596,港湾・航路現況_漁港　乗降人員　,実数型,NA
A21s,A21_597,港湾・航路現況_漁港　海上出入貨物　出,実数型,NA
A21s,A21_598,港湾・航路現況_漁港　海上出入貨物　入,実数型,NA
A21s,A21_599,港湾・航路現況_漁港　海上出入貨物　計,実数型,NA
A21s,A21_600,空港・航空路現況　都道県名　空港名　　,実数型,NA
A21s,A21_601,空港・航空路現況　運航実績　1日当たり運航回数　平常時,実数型,NA
A21s,A21_602,空港・航空路現況　　1日当たり運航回数　最盛期,実数型,NA
A21s,A21_603,空港・航空路現況　　年間乗降人員　,実数型,NA
A22,A22_001,豪雪地帯ID,文字列型（CharacterString）,NA
A22,A22_002,行政区域コード,コードリスト「行政コード」,NA
A22,A22_003,都道府県名,文字列型（CharacterString）,NA
A22,A22_004,支庁・振興局名,文字列型（CharacterString）,NA
A22,A22_005,郡・政令都市名,文字列型（CharacterString）,NA
A22,A22_006,市区町村名,文字列型（CharacterString）,NA
A22,A22_007,原典市区町村名,文字列型（CharacterString）,NA
A22,A22_008,旧市町村名,文字列型（CharacterString）,NA
A22,A22_009,豪雪区分コード,コードリスト「豪雪区分コード」,HeavySnowTypeCode
A22-m,A22_000001,観測点名,文字列型（CharacterString）,NA
A22-m,A22_000002,観測点の所在地,文字列型（CharacterString）,NA
A22-m,A22_000003,観測点の管理者,文字列型（CharacterString）,NA
A22-m,A22_050001,位置特定レベル,コードリスト「位置特定レベル」,PosSpecificLevel
A22-m,A22_010001,各年度別最深積雪（平均値）,実数型（Real）,NA
A22-m,A22_010002,各年度別最深積雪（最大値）,実数型（Real）,NA
A22-m,A22_020001,各年度別累計降雪量（平均値）,実数型（Real）,NA
A22-m,A22_020002,各年度別累計降雪量（最大値）,実数型（Real）,NA
A22-m,A22_030001,各年度別最低気温（平均値）,実数型（Real）,NA
A22-m,A22_030002,各年度別最低気温（最低値）,実数型（Real）,NA
A22-m,A22_040001,各年度別平均風速（平均値）,実数型（Real）,NA
A22-m,A22_040002,各年度別平均風速（最大値）,実数型（Real）,NA
A22-m,A22_100001,豪雪地帯ID,文字列型（CharacterString）,NA
A22-m,A22_100002,地域指定時の市区町村名,文字列型（CharacterString）,NA
A22-m,A22_100003,データ整備時の行政コード,文字列型（CharacterString）,NA
A22-m,A22_100004,集計単位となる団体名（雪害）,文字列型（CharacterString）,NA
A22-m,A22_100005,集計単位フラグ（雪害）,コードリスト「集計単位フラグ」,AggregateUnitFlag
A22-m,A22_100006,集計単位となる団体名（除雪ボランティア）,文字列型（CharacterString）,NA
A22-m,A22_100007,集計単位フラグ（雪害）,コードリスト「集計単位フラグ」,AggregateUnitFlag
A22-m,A22_40001,利雪施設名,文字列型（CharacterString）,NA
A22-m,A22_40002,利雪施設の設置者,文字列型（CharacterString）,NA
A22-m,A22_40003,利雪施設の所在地,文字列型（CharacterString）,NA
A22-m,A22_40004,冷熱源確保方式,文字列型（CharacterString）,NA
A22-m,A22_40005,冷熱供給方式,文字列型（CharacterString）,NA
A22-m,A22_40006,完成年度,整数型（Integer）,NA
A22-m,A22_40007,施設の規模,文字列型（CharacterString）,NA
A22-m,A22_40008,貯雪量,整数型（Integer）,NA
A22-m,A22_40009,位置特定レベル,コードリスト「位置特定レベル」,PosSpecificLevel
A22s,A22_001,豪雪地帯ID,文字列型,NA
A22s,NA,豪雪地帯,NA,NA
A22s,A22_002,行政コード,行政コード,AdminAreaCd
A22s,NA,人口・世帯数,NA,NA
A22s,A22_003,都道府県名,文字列型,NA
A22s,NA,産業,NA,NA
A22s,A22_004,支庁名,文字列型,NA
A22s,A22_005,郡・政令市名,文字列型,NA
A22s,A22_006,市区町村名,文字列型,NA
A22s,A22_007,豪雪区分コード,豪雪区分コード,HeavySnowTypeCode
A22s,A22_008,指定状況コード,指定状況コード,SpecificAirPortSpecifiedSituationCd
A22s,A22_009,調査年度,時間型,NA
A22s,A22_010,概要　人口,整数型,NA
A22s,A22_011,概要　世帯数,整数型,NA
A22s,A22_012,男　国勢調査人口総数,整数型,NA
A22s,A22_013,男　年少人口　0-4,整数型,NA
A22s,A22_014,男　年少人口　5-9,整数型,NA
A22s,A22_015,男　年少人口　10-14,整数型,NA
A22s,A22_016,男　年少人口　小計,整数型,NA
A22s,A22_017,男　生産年齢人口　15-19,整数型,NA
A22s,A22_018,男　生産年齢人口　20-24,整数型,NA
A22s,A22_019,男　生産年齢人口　25-29,整数型,NA
A22s,A22_020,男　生産年齢人口　30-34,整数型,NA
A22s,A22_021,男　生産年齢人口　35-39,整数型,NA
A22s,A22_022,男　生産年齢人口　40-44,整数型,NA
A22s,A22_023,男　生産年齢人口　45-49,整数型,NA
A22s,A22_024,男　生産年齢人口　50-54,整数型,NA
A22s,A22_025,男　生産年齢人口　55-59,整数型,NA
A22s,A22_026,男　生産年齢人口　60-64,整数型,NA
A22s,A22_027,男　生産年齢人口　小計,整数型,NA
A22s,A22_028,男　老年人口　65-69,整数型,NA
A22s,A22_029,男　老年人口　70-74,整数型,NA
A22s,A22_030,男　老年人口　75-79,整数型,NA
A22s,A22_031,男　老年人口　80-84,整数型,NA
A22s,A22_032,男　老年人口　85歳以上,整数型,NA
A22s,A22_033,男　老年人口　小計,整数型,NA
A22s,A22_034,男　不詳　,整数型,NA
A22s,A22_035,女　国勢調査人口総数　,整数型,NA
A22s,A22_036,女　年少人口　0-4,整数型,NA
A22s,A22_037,女　年少人口　5-9,整数型,NA
A22s,A22_038,女　年少人口　10-14,整数型,NA
A22s,A22_039,女　年少人口　小計,整数型,NA
A22s,A22_040,女　生産年齢人口　15-19,整数型,NA
A22s,A22_041,女　生産年齢人口　20-24,整数型,NA
A22s,A22_042,女　生産年齢人口　25-29,整数型,NA
A22s,A22_043,女　生産年齢人口　30-34,整数型,NA
A22s,A22_044,女　生産年齢人口　35-39,整数型,NA
A22s,A22_045,女　生産年齢人口　40-44,整数型,NA
A22s,A22_046,女　生産年齢人口　45-49,整数型,NA
A22s,A22_047,女　生産年齢人口　50-54,整数型,NA
A22s,A22_048,女　生産年齢人口　55-59,整数型,NA
A22s,A22_049,女　生産年齢人口　60-64,整数型,NA
A22s,A22_050,女　生産年齢人口　小計,整数型,NA
A22s,A22_051,女　老年人口　65-69,整数型,NA
A22s,A22_052,女　老年人口　70-74,整数型,NA
A22s,A22_053,女　老年人口　75-79,整数型,NA
A22s,A22_054,女　老年人口　80-84,整数型,NA
A22s,A22_055,女　老年人口　85歳以上,整数型,NA
A22s,A22_056,女　老年人口　小計,整数型,NA
A22s,A22_057,女　不詳　,整数型,NA
A22s,A22_058,男女計　国勢調査人口総数　,整数型,NA
A22s,A22_059,男女計　年少人口　0-4,整数型,NA
A22s,A22_060,男女計　年少人口　5-9,整数型,NA
A22s,A22_061,男女計　年少人口　10-14,整数型,NA
A22s,A22_062,男女計　年少人口　小計,整数型,NA
A22s,A22_063,男女計　生産年齢人口　15-19,整数型,NA
A22s,A22_064,男女計　生産年齢人口　20-24,整数型,NA
A22s,A22_065,男女計　生産年齢人口　25-29,整数型,NA
A22s,A22_066,男女計　生産年齢人口　30-34,整数型,NA
A22s,A22_067,男女計　生産年齢人口　35-39,整数型,NA
A22s,A22_068,男女計　生産年齢人口　40-44,整数型,NA
A22s,A22_069,男女計　生産年齢人口　45-49,整数型,NA
A22s,A22_070,男女計　生産年齢人口　50-54,整数型,NA
A22s,A22_071,男女計　生産年齢人口　55-59,整数型,NA
A22s,A22_072,男女計　生産年齢人口　60-64,整数型,NA
A22s,A22_073,男女計　生産年齢人口　小計,整数型,NA
A22s,A22_074,男女計　老年人口　65-69,整数型,NA
A22s,A22_075,男女計　老年人口　70-74,整数型,NA
A22s,A22_076,男女計　老年人口　75-79,整数型,NA
A22s,A22_077,男女計　老年人口　80-84,整数型,NA
A22s,A22_078,男女計　老年人口　85歳以上,整数型,NA
A22s,A22_079,男女計　老年人口　小計,整数型,NA
A22s,A22_080,男女計　不詳　,整数型,NA
A22s,A22_081,就業者数　就業者総数　,整数型,NA
A22s,A22_082,就業者数　第1次　農業,整数型,NA
A22s,A22_083,就業者数　第1次　農業、林業,整数型,NA
A22s,A22_084,就業者数　第1次　農業、林業（うち農業）,整数型,NA
A22s,A22_085,就業者数　第1次　林業,整数型,NA
A22s,A22_086,就業者数　第1次　漁業,整数型,NA
A22s,A22_087,就業者数　第1次　小計,整数型,NA
A22s,A22_088,就業者数　第2次　鉱業,整数型,NA
A22s,A22_089,就業者数　第2次　鉱業，採石業，砂利採取業,整数型,NA
A22s,A22_090,就業者数　第2次　建設業,整数型,NA
A22s,A22_091,就業者数　第2次　製造業,整数型,NA
A22s,A22_092,就業者数　第2次　小計,整数型,NA
A22s,A22_093,就業者数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A22s,A22_094,就業者数　第3次　運輸・通信業,整数型,NA
A22s,A22_095,就業者数　第3次　情報・通信業,整数型,NA
A22s,A22_096,就業者数　第3次　運輸業,整数型,NA
A22s,A22_097,就業者数　第3次　運輸業、郵便業,整数型,NA
A22s,A22_098,就業者数　第3次　卸売・小売業・飲食店,整数型,NA
A22s,A22_099,就業者数　第3次　卸売・小売業,整数型,NA
A22s,A22_100,就業者数　第3次　金融・保険業,整数型,NA
A22s,A22_101,就業者数　第3次　不動産業,整数型,NA
A22s,A22_102,就業者数　第3次　不動産業、物品賃貸業,整数型,NA
A22s,A22_103,就業者数　第3次　学術研究，専門・技術サービス業,整数型,NA
A22s,A22_104,就業者数　第3次　飲食店・宿泊業,整数型,NA
A22s,A22_105,就業者数　第3次　宿泊業，飲食サービス業　,整数型,NA
A22s,A22_106,就業者数　第3次　生活関連サービス業，娯楽業,整数型,NA
A22s,A22_107,就業者数　第3次　医療･福祉,整数型,NA
A22s,A22_108,就業者数　第3次　教育・学習支援業,整数型,NA
A22s,A22_109,就業者数　第3次　複合サービス事業,整数型,NA
A22s,A22_110,就業者数　第3次　サービス業,整数型,NA
A22s,A22_111,就業者数　第3次　公務,整数型,NA
A22s,A22_112,就業者数　第3次　小計,整数型,NA
A22s,A22_113,就業者数　分類不能　,整数型,NA
A22s,A22_114,調査年度,時間型,NA
A22s,A22_115,事業所　全産業,整数型,NA
A22s,A22_116,事業所　全産業（S公務を除く）,整数型,NA
A22s,A22_117,事業所　農林漁業,整数型,NA
A22s,A22_118,事業所　非農林漁業1,整数型,NA
A22s,A22_119,事業所　非農林漁業2,整数型,NA
A22s,A22_120,事業所　鉱業,整数型,NA
A22s,A22_121,事業所　鉱業、採石業、砂利採取業,整数型,NA
A22s,A22_122,事業所　建設業,整数型,NA
A22s,A22_123,事業所　製造業,整数型,NA
A22s,A22_124,事業所　電気・ガス・熱供給・水道業,整数型,NA
A22s,A22_125,事業所　運輸・通信業,整数型,NA
A22s,A22_126,事業所　情報・通信業,整数型,NA
A22s,A22_127,事業所　運輸業,整数型,NA
A22s,A22_128,事業所　運輸業、郵便業,整数型,NA
A22s,A22_129,事業所　卸売・小売業・飲食業,整数型,NA
A22s,A22_130,事業所　卸売・小売業,整数型,NA
A22s,A22_131,事業所　金融・保険業,整数型,NA
A22s,A22_132,事業所　不動産業,整数型,NA
A22s,A22_133,事業所　 不動産業、物品賃貸業,整数型,NA
A22s,A22_134,事業所　学術研究、専門・技術サービス業,整数型,NA
A22s,A22_135,事業所　飲食店・宿泊業,整数型,NA
A22s,A22_136,事業所　宿泊業、飲食サービス業,整数型,NA
A22s,A22_137,事業所　生活関連サービス業、娯楽業,整数型,NA
A22s,A22_138,事業所　医療･福祉,整数型,NA
A22s,A22_139,事業所　教育・学習支援業,整数型,NA
A22s,A22_140,事業所　複合サービス事業,整数型,NA
A22s,A22_141,事業所　サービス業,整数型,NA
A22s,A22_142,事業所　公務,整数型,NA
A22s,A22_143,事業所　1～4人,整数型,NA
A22s,A22_144,事業所　5～9人,整数型,NA
A22s,A22_145,事業所　10～19人,整数型,NA
A22s,A22_146,事業所　20～29人,整数型,NA
A22s,A22_147,事業所　30人以上,整数型,NA
A22s,A22_148,事業所　派遣・下請従業者のみ,整数型,NA
A22s,A22_149,事業所　経営組織別事業所数（民営事業所）,整数型,NA
A22s,A22_150,事業所　事業所の形態別事業所数（民営事業所）,整数型,NA
A22s,A22_151,事業所　うち個人,整数型,NA
A22s,A22_152,事業所　うち法人,整数型,NA
A22s,A22_153,事業所　うち会社,整数型,NA
A22s,A22_154,事業所　店舗・飲食店,整数型,NA
A22s,A22_155,事業所　事務所・営業所,整数型,NA
A22s,A22_156,事業所　工場・作業所・鉱業所,整数型,NA
A22s,A22_157,事業所　輸送センター・配送センター・これらの倉庫,整数型,NA
A22s,A22_158,事業所　自家用倉庫・自家用油槽所,整数型,NA
A22s,A22_159,事業所　外見上一般の住居と区別しにくい事業所,整数型,NA
A22s,A22_160,事業所　その他（学校・病院・寺社・旅館・浴場など）,整数型,NA
A23,NA,特殊土壌ID,文字列型,NA
A23,NA,行政区域コード,コードリスト「行政コード」,NA
A23,NA,都道府県名,文字列型,NA
A23,NA,支庁・振興局名,文字列型,NA
A23,NA,郡・政令都市名,文字列型,NA
A23,NA,市区町村名,文字列型,NA
A23,NA,原典市区町村名,文字列型,NA
A23,NA,旧市町村名,文字列型,NA
A23,NA,特殊土壌区分コード,コードリスト「特殊土壌区分コード」,TokusyudojyoCd-v3_0
A24,NA,振興山村ID,文字列型,NA
A24,NA,行政区域コード,コードリスト「行政コード」,NA
A24,NA,都道府県名,文字列型,NA
A24,NA,支庁・振興局名,文字列型,NA
A24,NA,郡・政令都市名,文字列型,NA
A24,NA,市区町村名,文字列型,NA
A24,NA,原典市区町村名,文字列型,NA
A24,NA,合併前市町村名,文字列型,NA
A24,NA,旧市町村名,文字列型,NA
A24,NA,指定年度,時間型（TM_Instant）,NA
A24,NA,指定番号,整数型（Integer）,NA
A25,NA,特定農山村ID,文字列型,NA
A25,NA,行政区域コード,コードリスト「行政コード」,NA
A25,NA,都道府県名,文字列型,NA
A25,NA,支庁・振興局名,文字列型,NA
A25,NA,郡・政令都市名,文字列型,NA
A25,NA,市区町村名,文字列型,NA
A25,NA,原典市区町村名,文字列型,NA
A25,NA,旧市町村名,文字列型,NA
A26,NA,危険箇所種別コード,コードリスト「危険箇所種別コード」,SedimentDisastersProneAreaCd
A26,NA,備考,文字列型（CharacterString）,NA
A27,A27_001,市区町村コード,コードリスト「行政コード」,AdminAreaCd
A27,A27_002,設置主体,文字列型（CharacterString）,NA
A27,A27_003,名称,文字列型（CharacterString）,NA
A27,A27_004,所在地,文字列型（CharacterString）,NA
A27,A27_005,市区町村コード,コードリスト「行政コード」,AdminAreaCd
A27,A27_006,設置主体,文字列型（CharacterString）,NA
A27,A27_007,名称,文字列型（CharacterString）,NA
A27,A27_008,所在地,文字列型（CharacterString）,NA
A28,NA,世界自然遺産名称コード,コードリスト「世界自然遺産コード」,WorldHeritageCd
A29,A29_001,行政区域コード,コードリスト「行政コード」,AdminAreaCd_R105
A29,A29_002,都道府県名,文字列型（CharacterString）,NA
A29,A29_003,市区町村名,文字列型（CharacterString）,NA
A29,A29_004,用途地域コード,コードリスト「用途地域分類コード」,UseDistrictCd
A29,A29_005,用途地域名,文字列型（CharacterString）,NA
A29,A29_006,建蔽率,整数型（Decimal）,NA
A29,A29_007,容積率,整数型（Decimal）,NA
A29,A29_008,備考,文字列型（CharacterString）,NA
A30a5,A30a5_001,発生場所（都道府県）,文字型,NA
A30a5,A30a5_002,発生場所（郡・市・区・町・村）,文字型,NA
A30a5,A30a5_003,発生日,文字型,NA
A30a5,A30a5_004,災害の種類,列挙型,NA
A30a5,A30a5_005,最大24時間雨量,実数型,NA
A30a5,A30a5_006,最大時間雨量,実数型,NA
A30a5,A30a5_007,勾配,整数型,NA
A30a5,A30a5_008,流出土砂量,整数型,NA
A30a5,A30a5_009,地すべり・雪崩の長さ,整数型,NA
A30a5,A30a5_010,空間属性（メッシュ）,整数型,NA
A30b,A30b_001,竜巻等の突風番号,整数型,NA
A30b,A30b_002,竜巻ダウンバースト区別,列挙型,NA
A30b,A30b_003,発生_日時,文字型,NA
A30b,A30b_004,発生_誤差,文字型,NA
A30b,A30b_005,発生_都道府県名,文字型,NA
A30b,A30b_006,発生_市区町村名,文字型,NA
A30b,A30b_007,発生_番地,文字型,NA
A30b,A30b_008,消滅_日時,文字型,NA
A30b,A30b_009,消滅_誤差,文字型,NA
A30b,A30b_010,消滅_都道府県名,文字型,NA
A30b,A30b_011,消滅_市区町村名,文字型,NA
A30b,A30b_012,消滅_番地,文字型,NA
A30b,A30b_013,藤田スケール（Fスケール）,列挙型,NA
A30b,A30b_014,被害域_幅,文字型,NA
A30b,A30b_015,被害域_長さ,文字型,NA
A30b,A30b_016,移動_方向1,列挙型,NA
A30b,A30b_017,移動_方向2,列挙型,NA
A30b,A30b_018,移動_速度,整数型,NA
A30b,A30b_019,継続時間,整数型,NA
A30b,A30b_020,x回転方向,列挙型,NA
A30b,A30b_021,発生地点区別,列挙型,NA
A30b,A30b_022,総観場_1,列挙型,NA
A30b,A30b_023,総観場_2,列挙型,NA
A30b,A30b_024,総観場_3,列挙型,NA
A30b,A30b_025,総観規模じょう乱からの位置,整数型,NA
A30b,A30b_026,特徴,文字型,NA
A30b,A30b_027,発生位置緯度誤差,NA,NA
A30b,A30b_028,発生位置経度誤差,NA,NA
A30b,A30b_029,発生位置緯度,NA,NA
A30b,A30b_030,発生位置経度,NA,NA
A30b,A30b_031,消滅位置緯度誤差,NA,NA
A30b,A30b_032,消滅位置経度誤差,NA,NA
A30b,A30b_033,消滅位置緯度,NA,NA
A30b,A30b_034,消滅位置経度,NA,NA
A31,A31_101,浸水深ランク,コードリスト型（浸水深ランクコード）,water_depth_code
A31,A31_102,指定年月日,文字列型（CharacterString）,NA
A31,A31_103,告示番号,文字列型（CharacterString）,NA
A31,A31_104,指定の前提となる降雨,文字列型（CharacterString）,NA
